STATION,NAME,DATE,TMAX,TMIN
USW00024234,"SEATTLE BOEING FIELD, WA US",6/7/2020,65,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/8/2020,65,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/9/2020,64,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/10/2020,73,56
USW00024234,"SEATTLE BOEING FIELD, WA US",6/11/2020,72,58
USW00024234,"SEATTLE BOEING FIELD, WA US",6/12/2020,60,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/13/2020,64,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/14/2020,67,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/15/2020,66,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/16/2020,68,52
USW00024234,"SEATTLE BOEING FIELD, WA US",6/17/2020,73,51
USW00024234,"SEATTLE BOEING FIELD, WA US",6/18/2020,75,54
USW00024234,"SEATTLE BOEING FIELD, WA US",6/19/2020,80,58
USW00024234,"SEATTLE BOEING FIELD, WA US",6/20/2020,74,60
USW00024234,"SEATTLE BOEING FIELD, WA US",6/21/2020,70,58
USW00024234,"SEATTLE BOEING FIELD, WA US",6/22/2020,78,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/23/2020,82,60
USW00024234,"SEATTLE BOEING FIELD, WA US",6/24/2020,76,62
USW00024234,"SEATTLE BOEING FIELD, WA US",6/25/2020,79,60
USW00024234,"SEATTLE BOEING FIELD, WA US",6/26/2020,82,60
USW00024234,"SEATTLE BOEING FIELD, WA US",6/27/2020,63,53
USW00024234,"SEATTLE BOEING FIELD, WA US",6/28/2020,71,53
USW00024234,"SEATTLE BOEING FIELD, WA US",6/29/2020,72,55
USW00024234,"SEATTLE BOEING FIELD, WA US",6/30/2020,65,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/1/2020,67,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/2/2020,68,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/3/2020,67,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/4/2020,71,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/5/2020,75,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/6/2020,72,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/7/2020,68,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/8/2020,74,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/9/2020,73,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/10/2020,74,54
USW00024234,"SEATTLE BOEING FIELD, WA US",7/11/2020,70,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/12/2020,73,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/13/2020,75,55
USW00024234,"SEATTLE BOEING FIELD, WA US",7/14/2020,79,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/15/2020,82,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/16/2020,77,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/17/2020,70,58
USW00024234,"SEATTLE BOEING FIELD, WA US",7/18/2020,80,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/19/2020,83,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/20/2020,86,63
USW00024234,"SEATTLE BOEING FIELD, WA US",7/21/2020,81,64
USW00024234,"SEATTLE BOEING FIELD, WA US",7/22/2020,72,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/23/2020,69,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/24/2020,71,57
USW00024234,"SEATTLE BOEING FIELD, WA US",7/25/2020,76,56
USW00024234,"SEATTLE BOEING FIELD, WA US",7/26/2020,83,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/27/2020,93,62
USW00024234,"SEATTLE BOEING FIELD, WA US",7/28/2020,80,59
USW00024234,"SEATTLE BOEING FIELD, WA US",7/29/2020,84,60
USW00024234,"SEATTLE BOEING FIELD, WA US",7/30/2020,86,61
USW00024234,"SEATTLE BOEING FIELD, WA US",7/31/2020,83,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/1/2020,77,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/2/2020,82,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/3/2020,81,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/4/2020,82,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/5/2020,83,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/6/2020,67,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/7/2020,75,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/8/2020,70,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/9/2020,76,55
USW00024234,"SEATTLE BOEING FIELD, WA US",8/10/2020,80,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/11/2020,75,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/12/2020,71,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/13/2020,75,54
USW00024234,"SEATTLE BOEING FIELD, WA US",8/14/2020,79,56
USW00024234,"SEATTLE BOEING FIELD, WA US",8/15/2020,84,61
USW00024234,"SEATTLE BOEING FIELD, WA US",8/16/2020,98,64
USW00024234,"SEATTLE BOEING FIELD, WA US",8/17/2020,90,66
USW00024234,"SEATTLE BOEING FIELD, WA US",8/18/2020,81,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/19/2020,84,60
USW00024234,"SEATTLE BOEING FIELD, WA US",8/20/2020,80,64
USW00024234,"SEATTLE BOEING FIELD, WA US",8/21/2020,73,62
USW00024234,"SEATTLE BOEING FIELD, WA US",8/22/2020,74,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/23/2020,76,55
USW00024234,"SEATTLE BOEING FIELD, WA US",8/24/2020,76,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/25/2020,76,54
USW00024234,"SEATTLE BOEING FIELD, WA US",8/26/2020,76,59
USW00024234,"SEATTLE BOEING FIELD, WA US",8/27/2020,79,57
USW00024234,"SEATTLE BOEING FIELD, WA US",8/28/2020,78,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/29/2020,72,58
USW00024234,"SEATTLE BOEING FIELD, WA US",8/30/2020,74,51
USW00024234,"SEATTLE BOEING FIELD, WA US",8/31/2020,71,55
USW00024234,"SEATTLE BOEING FIELD, WA US",9/1/2020,80,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/2/2020,80,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/3/2020,81,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/4/2020,84,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/5/2020,74,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/6/2020,79,57
USW00024234,"SEATTLE BOEING FIELD, WA US",9/7/2020,84,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/8/2020,82,64
USW00024234,"SEATTLE BOEING FIELD, WA US",9/9/2020,90,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/10/2020,89,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/11/2020,77,56
USW00024234,"SEATTLE BOEING FIELD, WA US",9/12/2020,62,53
USW00024234,"SEATTLE BOEING FIELD, WA US",9/13/2020,65,50
USW00024234,"SEATTLE BOEING FIELD, WA US",9/14/2020,70,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/15/2020,78,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/16/2020,72,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/17/2020,73,62
USW00024234,"SEATTLE BOEING FIELD, WA US",9/18/2020,68,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/19/2020,73,61
USW00024234,"SEATTLE BOEING FIELD, WA US",9/20/2020,72,57
USW00024234,"SEATTLE BOEING FIELD, WA US",9/21/2020,72,53
USW00024234,"SEATTLE BOEING FIELD, WA US",9/22/2020,74,60
USW00024234,"SEATTLE BOEING FIELD, WA US",9/23/2020,64,59
USW00024234,"SEATTLE BOEING FIELD, WA US",9/24/2020,65,58
USW00024234,"SEATTLE BOEING FIELD, WA US",9/25/2020,66,56
USW00024234,"SEATTLE BOEING FIELD, WA US",9/26/2020,67,55
USW00024234,"SEATTLE BOEING FIELD, WA US",9/27/2020,68,52
USW00024234,"SEATTLE BOEING FIELD, WA US",9/28/2020,72,54
USW00024234,"SEATTLE BOEING FIELD, WA US",9/29/2020,77,54
USW00024234,"SEATTLE BOEING FIELD, WA US",9/30/2020,75,54
USW00024234,"SEATTLE BOEING FIELD, WA US",10/1/2020,69,55
USW00024234,"SEATTLE BOEING FIELD, WA US",10/2/2020,73,55
USW00024234,"SEATTLE BOEING FIELD, WA US",10/3/2020,60,54
USW00024234,"SEATTLE BOEING FIELD, WA US",10/4/2020,62,57
USW00024234,"SEATTLE BOEING FIELD, WA US",10/5/2020,67,56
USW00024234,"SEATTLE BOEING FIELD, WA US",10/6/2020,70,54
USW00024234,"SEATTLE BOEING FIELD, WA US",10/7/2020,64,56
USW00024234,"SEATTLE BOEING FIELD, WA US",10/8/2020,68,56
USW00024234,"SEATTLE BOEING FIELD, WA US",10/9/2020,68,59
USW00024234,"SEATTLE BOEING FIELD, WA US",10/10/2020,64,53
USW00024234,"SEATTLE BOEING FIELD, WA US",10/11/2020,62,51
USW00024234,"SEATTLE BOEING FIELD, WA US",10/12/2020,62,52
USW00024234,"SEATTLE BOEING FIELD, WA US",10/13/2020,64,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/14/2020,63,49
USW00024234,"SEATTLE BOEING FIELD, WA US",10/15/2020,62,44
USW00024234,"SEATTLE BOEING FIELD, WA US",10/16/2020,65,50
USW00024234,"SEATTLE BOEING FIELD, WA US",10/17/2020,58,53
USW00024234,"SEATTLE BOEING FIELD, WA US",10/18/2020,63,53
USW00024234,"SEATTLE BOEING FIELD, WA US",10/19/2020,59,51
USW00024234,"SEATTLE BOEING FIELD, WA US",10/20/2020,60,46
USW00024234,"SEATTLE BOEING FIELD, WA US",10/21/2020,55,41
USW00024234,"SEATTLE BOEING FIELD, WA US",10/22/2020,54,39
USW00024234,"SEATTLE BOEING FIELD, WA US",10/23/2020,51,38
USW00024234,"SEATTLE BOEING FIELD, WA US",10/24/2020,51,37
USW00024234,"SEATTLE BOEING FIELD, WA US",10/25/2020,50,33
USW00024234,"SEATTLE BOEING FIELD, WA US",10/26/2020,52,35
USW00024234,"SEATTLE BOEING FIELD, WA US",10/27/2020,59,46
USW00024234,"SEATTLE BOEING FIELD, WA US",10/28/2020,57,45
USW00024234,"SEATTLE BOEING FIELD, WA US",10/29/2020,62,47
USW00024234,"SEATTLE BOEING FIELD, WA US",10/30/2020,62,48
USW00024234,"SEATTLE BOEING FIELD, WA US",10/31/2020,57,39
USW00024234,"SEATTLE BOEING FIELD, WA US",11/1/2020,60,42
USW00024234,"SEATTLE BOEING FIELD, WA US",11/2/2020,67,37
USW00024234,"SEATTLE BOEING FIELD, WA US",11/3/2020,59,47
USW00024234,"SEATTLE BOEING FIELD, WA US",11/4/2020,65,59
USW00024234,"SEATTLE BOEING FIELD, WA US",11/5/2020,60,46
USW00024234,"SEATTLE BOEING FIELD, WA US",11/6/2020,51,35
USW00024234,"SEATTLE BOEING FIELD, WA US",11/7/2020,46,34
USW00024234,"SEATTLE BOEING FIELD, WA US",11/8/2020,48,29
USW00024234,"SEATTLE BOEING FIELD, WA US",11/9/2020,,
USW00024234,"SEATTLE BOEING FIELD, WA US",11/10/2020,,
USW00024234,"SEATTLE BOEING FIELD, WA US",11/11/2020,47,35
USW00024234,"SEATTLE BOEING FIELD, WA US",11/12/2020,51,39
USW00024234,"SEATTLE BOEING FIELD, WA US",11/13/2020,53,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/14/2020,49,40
USW00024234,"SEATTLE BOEING FIELD, WA US",11/15/2020,54,47
USW00024234,"SEATTLE BOEING FIELD, WA US",11/16/2020,48,45
USW00024234,"SEATTLE BOEING FIELD, WA US",11/17/2020,63,44
USW00024234,"SEATTLE BOEING FIELD, WA US",11/18/2020,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/19/2020,50,44
USW00024234,"SEATTLE BOEING FIELD, WA US",11/20/2020,51,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/21/2020,54,41
USW00024234,"SEATTLE BOEING FIELD, WA US",11/22/2020,47,36
USW00024234,"SEATTLE BOEING FIELD, WA US",11/23/2020,48,38
USW00024234,"SEATTLE BOEING FIELD, WA US",11/24/2020,53,44
USW00024234,"SEATTLE BOEING FIELD, WA US",11/25/2020,49,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/26/2020,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/27/2020,52,43
USW00024234,"SEATTLE BOEING FIELD, WA US",11/28/2020,48,37
USW00024234,"SEATTLE BOEING FIELD, WA US",11/29/2020,42,34
USW00024234,"SEATTLE BOEING FIELD, WA US",11/30/2020,51,37
USW00024234,"SEATTLE BOEING FIELD, WA US",12/1/2020,50,34
USW00024234,"SEATTLE BOEING FIELD, WA US",12/2/2020,57,33
USW00024234,"SEATTLE BOEING FIELD, WA US",12/3/2020,50,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/4/2020,54,33
USW00024234,"SEATTLE BOEING FIELD, WA US",12/5/2020,60,30
USW00024234,"SEATTLE BOEING FIELD, WA US",12/6/2020,54,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/7/2020,54,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/8/2020,53,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/9/2020,50,39
USW00024234,"SEATTLE BOEING FIELD, WA US",12/10/2020,45,35
USW00024234,"SEATTLE BOEING FIELD, WA US",12/11/2020,46,37
USW00024234,"SEATTLE BOEING FIELD, WA US",12/12/2020,44,31
USW00024234,"SEATTLE BOEING FIELD, WA US",12/13/2020,44,37
USW00024234,"SEATTLE BOEING FIELD, WA US",12/14/2020,50,41
USW00024234,"SEATTLE BOEING FIELD, WA US",12/15/2020,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",12/16/2020,50,44
USW00024234,"SEATTLE BOEING FIELD, WA US",12/17/2020,51,45
USW00024234,"SEATTLE BOEING FIELD, WA US",12/18/2020,52,44
USW00024234,"SEATTLE BOEING FIELD, WA US",12/19/2020,54,45
USW00024234,"SEATTLE BOEING FIELD, WA US",12/20/2020,55,47
USW00024234,"SEATTLE BOEING FIELD, WA US",12/21/2020,56,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/22/2020,46,32
USW00024234,"SEATTLE BOEING FIELD, WA US",12/23/2020,44,28
USW00024234,"SEATTLE BOEING FIELD, WA US",12/24/2020,44,26
USW00024234,"SEATTLE BOEING FIELD, WA US",12/25/2020,46,31
USW00024234,"SEATTLE BOEING FIELD, WA US",12/26/2020,50,38
USW00024234,"SEATTLE BOEING FIELD, WA US",12/27/2020,47,33
USW00024234,"SEATTLE BOEING FIELD, WA US",12/28/2020,47,29
USW00024234,"SEATTLE BOEING FIELD, WA US",12/29/2020,41,34
USW00024234,"SEATTLE BOEING FIELD, WA US",12/30/2020,49,40
USW00024234,"SEATTLE BOEING FIELD, WA US",12/31/2020,51,46
USW00024234,"SEATTLE BOEING FIELD, WA US",1/1/2021,52,44
USW00024234,"SEATTLE BOEING FIELD, WA US",1/2/2021,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/3/2021,48,38
USW00024234,"SEATTLE BOEING FIELD, WA US",1/4/2021,50,44
USW00024234,"SEATTLE BOEING FIELD, WA US",1/5/2021,47,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/6/2021,52,36
USW00024234,"SEATTLE BOEING FIELD, WA US",1/7/2021,50,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/8/2021,51,35
USW00024234,"SEATTLE BOEING FIELD, WA US",1/9/2021,45,34
USW00024234,"SEATTLE BOEING FIELD, WA US",1/10/2021,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/11/2021,47,39
USW00024234,"SEATTLE BOEING FIELD, WA US",1/12/2021,57,45
USW00024234,"SEATTLE BOEING FIELD, WA US",1/13/2021,57,38
USW00024234,"SEATTLE BOEING FIELD, WA US",1/14/2021,53,36
USW00024234,"SEATTLE BOEING FIELD, WA US",1/15/2021,54,39
USW00024234,"SEATTLE BOEING FIELD, WA US",1/16/2021,47,36
USW00024234,"SEATTLE BOEING FIELD, WA US",1/17/2021,50,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/18/2021,49,38
USW00024234,"SEATTLE BOEING FIELD, WA US",1/19/2021,44,34
USW00024234,"SEATTLE BOEING FIELD, WA US",1/20/2021,45,33
USW00024234,"SEATTLE BOEING FIELD, WA US",1/21/2021,47,41
USW00024234,"SEATTLE BOEING FIELD, WA US",1/22/2021,47,31
USW00024234,"SEATTLE BOEING FIELD, WA US",1/23/2021,43,25
USW00024234,"SEATTLE BOEING FIELD, WA US",1/24/2021,41,37
USW00024234,"SEATTLE BOEING FIELD, WA US",1/25/2021,45,34
USW00024234,"SEATTLE BOEING FIELD, WA US",1/26/2021,44,30
USW00024234,"SEATTLE BOEING FIELD, WA US",1/27/2021,46,37
USW00024234,"SEATTLE BOEING FIELD, WA US",1/28/2021,46,38
USW00024234,"SEATTLE BOEING FIELD, WA US",1/29/2021,47,39
USW00024234,"SEATTLE BOEING FIELD, WA US",1/30/2021,49,40
USW00024234,"SEATTLE BOEING FIELD, WA US",1/31/2021,48,43
USW00024234,"SEATTLE BOEING FIELD, WA US",2/1/2021,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",2/2/2021,46,39
USW00024234,"SEATTLE BOEING FIELD, WA US",2/3/2021,49,40
USW00024234,"SEATTLE BOEING FIELD, WA US",2/4/2021,49,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/5/2021,53,44
USW00024234,"SEATTLE BOEING FIELD, WA US",2/6/2021,51,43
USW00024234,"SEATTLE BOEING FIELD, WA US",2/7/2021,48,39
USW00024234,"SEATTLE BOEING FIELD, WA US",2/8/2021,43,33
USW00024234,"SEATTLE BOEING FIELD, WA US",2/9/2021,43,34
USW00024234,"SEATTLE BOEING FIELD, WA US",2/10/2021,42,27
USW00024234,"SEATTLE BOEING FIELD, WA US",2/11/2021,38,30
USW00024234,"SEATTLE BOEING FIELD, WA US",2/12/2021,35,25
USW00024234,"SEATTLE BOEING FIELD, WA US",2/13/2021,31,25
USW00024234,"SEATTLE BOEING FIELD, WA US",2/14/2021,36,30
USW00024234,"SEATTLE BOEING FIELD, WA US",2/15/2021,45,33
USW00024234,"SEATTLE BOEING FIELD, WA US",2/16/2021,50,36
USW00024234,"SEATTLE BOEING FIELD, WA US",2/17/2021,48,35
USW00024234,"SEATTLE BOEING FIELD, WA US",2/18/2021,45,35
USW00024234,"SEATTLE BOEING FIELD, WA US",2/19/2021,49,41
USW00024234,"SEATTLE BOEING FIELD, WA US",2/20/2021,50,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/21/2021,52,42
USW00024234,"SEATTLE BOEING FIELD, WA US",2/22/2021,52,40
USW00024234,"SEATTLE BOEING FIELD, WA US",2/23/2021,49,35
USW00024234,"SEATTLE BOEING FIELD, WA US",2/24/2021,46,33
USW00024234,"SEATTLE BOEING FIELD, WA US",2/25/2021,50,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/26/2021,52,38
USW00024234,"SEATTLE BOEING FIELD, WA US",2/27/2021,48,31
USW00024234,"SEATTLE BOEING FIELD, WA US",2/28/2021,53,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/1/2021,58,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/2/2021,49,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/3/2021,57,33
USW00024234,"SEATTLE BOEING FIELD, WA US",3/4/2021,52,36
USW00024234,"SEATTLE BOEING FIELD, WA US",3/5/2021,54,44
USW00024234,"SEATTLE BOEING FIELD, WA US",3/6/2021,51,39
USW00024234,"SEATTLE BOEING FIELD, WA US",3/7/2021,47,35
USW00024234,"SEATTLE BOEING FIELD, WA US",3/8/2021,52,29
USW00024234,"SEATTLE BOEING FIELD, WA US",3/9/2021,54,34
USW00024234,"SEATTLE BOEING FIELD, WA US",3/10/2021,52,31
USW00024234,"SEATTLE BOEING FIELD, WA US",3/11/2021,54,32
USW00024234,"SEATTLE BOEING FIELD, WA US",3/12/2021,57,31
USW00024234,"SEATTLE BOEING FIELD, WA US",3/13/2021,60,32
USW00024234,"SEATTLE BOEING FIELD, WA US",3/14/2021,48,39
USW00024234,"SEATTLE BOEING FIELD, WA US",3/15/2021,48,36
USW00024234,"SEATTLE BOEING FIELD, WA US",3/16/2021,51,31
USW00024234,"SEATTLE BOEING FIELD, WA US",3/17/2021,59,32
USW00024234,"SEATTLE BOEING FIELD, WA US",3/18/2021,54,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/19/2021,56,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/20/2021,53,42
USW00024234,"SEATTLE BOEING FIELD, WA US",3/21/2021,45,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/22/2021,51,38
USW00024234,"SEATTLE BOEING FIELD, WA US",3/23/2021,54,37
USW00024234,"SEATTLE BOEING FIELD, WA US",3/24/2021,51,43
USW00024234,"SEATTLE BOEING FIELD, WA US",3/25/2021,53,42
USW00024234,"SEATTLE BOEING FIELD, WA US",3/26/2021,54,40
USW00024234,"SEATTLE BOEING FIELD, WA US",3/27/2021,54,42
USW00024234,"SEATTLE BOEING FIELD, WA US",3/28/2021,48,39
USW00024234,"SEATTLE BOEING FIELD, WA US",3/29/2021,50,31
USW00024234,"SEATTLE BOEING FIELD, WA US",3/30/2021,54,31
USW00024234,"SEATTLE BOEING FIELD, WA US",3/31/2021,59,34
USW00024234,"SEATTLE BOEING FIELD, WA US",4/1/2021,56,39
USW00024234,"SEATTLE BOEING FIELD, WA US",4/2/2021,57,41
USW00024234,"SEATTLE BOEING FIELD, WA US",4/3/2021,62,40
USW00024234,"SEATTLE BOEING FIELD, WA US",4/4/2021,50,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/5/2021,56,33
USW00024234,"SEATTLE BOEING FIELD, WA US",4/6/2021,60,35
USW00024234,"SEATTLE BOEING FIELD, WA US",4/7/2021,48,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/8/2021,54,39
USW00024234,"SEATTLE BOEING FIELD, WA US",4/9/2021,50,35
USW00024234,"SEATTLE BOEING FIELD, WA US",4/10/2021,52,39
USW00024234,"SEATTLE BOEING FIELD, WA US",4/11/2021,52,32
USW00024234,"SEATTLE BOEING FIELD, WA US",4/12/2021,57,37
USW00024234,"SEATTLE BOEING FIELD, WA US",4/13/2021,62,41
USW00024234,"SEATTLE BOEING FIELD, WA US",4/14/2021,66,42
USW00024234,"SEATTLE BOEING FIELD, WA US",4/15/2021,74,43
USW00024234,"SEATTLE BOEING FIELD, WA US",4/16/2021,76,46
USW00024234,"SEATTLE BOEING FIELD, WA US",4/17/2021,77,46
